bedroom,parking_lot,bathroom,toilets,town,state,serviced,extras,Stable Electricity,title,price
,No,,,Victoria Island,Lagos,No,,No,," ₦40,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦15,000,000/year"
4,No,4,5,Ikoyi,Lagos,No,,No,Detached Duplex," ₦30,000,000/year"
8,No,8,9,Lekki,Lagos,No,,No,Detached Duplex," ₦30,000,000/year"
4,No,4,5,Lekki,Lagos,Yes,,No,Terraced Duplex," ₦22,000,000/year"
2,No,2,3,Ajah,Lagos,No,,No,Flat Apartment," ₦2,000,000"
3,No,3,4,Victoria Island,Lagos,No,,No,Flat Apartment," ₦30,000,000/year"
4,No,4,4,Ajah,Lagos,No,,No,Detached Duplex," ₦3,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦15,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦40,000,000/year"
4,No,4,5,Ikoyi,Lagos,No,,No,Detached Duplex," ₦30,000,000/year"
8,No,8,9,Lekki,Lagos,No,,No,Detached Duplex," ₦30,000,000/year"
,Yes,,,Lekki,Lagos,No,8,Yes,," ₦3,000,000/year"
3,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦3,500,000/year"
,No,,,Lekki,Lagos,No,8,Yes,," ₦1,500,000/year"
,No,,,Lekki,Lagos,No,15,No,Flat Apartment," ₦7,500,000/year"
,No,,,Lekki,Lagos,No,8,No,," ₦2,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦2,200,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦10,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,Flat Apartment," ₦7,500,000/year"
,No,,,Lekki,Lagos,No,13,No,," ₦2,800,000/year"
5,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦15,000,000/year"
,No,,,Yaba,Lagos,No,,No,," ₦900,000/year"
1,No,1,1,Shomolu,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦1,700,000/year"
1,No,1,1,Shomolu,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦1,700,000/year"
,No,,,Yaba,Lagos,No,,No,," ₦900,000/year"
,No,,,Shomolu,Lagos,No,,No,," ₦700,000/year"
,No,,,Shomolu,Lagos,No,,No,," ₦700,000/year"
,No,,,Yaba,Lagos,No,,No,," ₦900,000/year"
,No,,,Yaba,Lagos,No,,No,," ₦1,000,000/year"
,No,,,Bariga,Lagos,No,,No,," ₦700,000/year"
4,No,4,4,Gaduwa,Abuja,No,,No,Terraced Duplex," ₦5,000,000/year"
,No,,,Yaba,Lagos,No,,No,," ₦800,000/year"
4,No,5,5,Gaduwa,Abuja,No,,No,Terraced Duplex," ₦5,000,000/year"
1,No,2,2,Yaba,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦1,900,000/year"
2,No,3,3,Yaba,Lagos,No,,No,Shared Apartment Flat Apartment," ₦3,000,000/year"
,No,,,Shomolu,Lagos,No,,No,," ₦500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦20,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦25,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦50,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,Massionette," ₦25,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦30,000,000/year"
,No,,,Lekki,Lagos,No,,No,Detached Duplex," ₦15,000,000/year"
,No,,,Bariga,Lagos,No,,No,," ₦700,000/year"
4,No,4,4,Gaduwa,Abuja,No,,No,Terraced Duplex," ₦5,000,000/year"
,No,,,Yaba,Lagos,No,,No,," ₦800,000/year"
,No,,,Yaba,Lagos,No,,No,," ₦1,000,000/year"
2,No,3,3,Yaba,Lagos,No,,No,Shared Apartment Flat Apartment," ₦3,000,000/year"
1,No,2,2,Yaba,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦1,900,000/year"
4,No,5,5,Gaduwa,Abuja,No,,No,Terraced Duplex," ₦5,000,000/year"
,No,,,Shomolu,Lagos,No,,No,," ₦500,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦25,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦20,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦50,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,Massionette," ₦25,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦30,000,000/year"
,No,,,Lekki,Lagos,No,,No,Detached Duplex," ₦15,000,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦15,000,000/year"
,No,,,Lekki,Lagos,No,11,No,," ₦25,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦20,000,000/year"
,No,,,Ikoyi,Lagos,Yes,,No,Flat Apartment," ₦25,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,Flat Apartment," ₦25,000,000/year"
,No,,,Lekki,Lagos,No,11,No,," ₦25,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦20,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,Flat Apartment," ₦25,000,000/year"
,No,,,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦20,000,000/year"
,No,,,Lekki,Lagos,No,,No,Detached Duplex," ₦25,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,Flat Apartment," ₦20,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦12,000,000"
,No,,,Victoria Island,Lagos,No,,No,Terraced Duplex," ₦25,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,Flat Apartment," ₦24,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦40,000,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦13,500,000/year"
,No,,,Victoria Island,Lagos,No,,No,Semi Detached Duplex," ₦15,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦25,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,Flat Apartment," ₦30,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,Terraced Duplex," ₦30,000,000/year"
,No,,,Lekki,Lagos,No,,No,Terraced Duplex," ₦15,000,000/year"
,No,,,Lekki,Lagos,Yes,,No,," ₦12,000,000/year"
3,No,3,Toilets,Ibadan,Oyo,No,15,No,Semi Detached Duplex," ₦7,000,000/year"
4,Yes,4,Toilets,Ibadan,Oyo,No,15,No,Detached Duplex," ₦6,500,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦250,000/year"
4,Yes,4,Toilets,Ibadan,Oyo,No,15,No,Detached Duplex," ₦6,500,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦13,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦5,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦850,000"
4,No,4,6,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
3,Yes,3,4,Lekki,Lagos,No,8,No,Flat Apartment," ₦7,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Terraced Duplex," ₦5,000,000/year"
1,No,1,2,Lekki,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦4,500,000/year"
10,No,10,10,Ajah,Lagos,No,,No,," ₦15,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦3,200,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦2,700,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,800,000/year"
,No,,4,Victoria Island,Lagos,No,,No,," ₦12,000,000/year"
3,No,3,3,Surulere,Lagos,No,15,No,Blocks Of Flats," ₦4,000,000/year"
1,No,1,2,Surulere,Lagos,No,15,Yes,mini flat Mini Flat Flat Apartment," ₦2,000,000/year"
2,No,2,3,Surulere,Lagos,No,15,No,Blocks Of Flats," ₦3,500,000/year"
4,No,4,4,Ajah,Lagos,No,,No,Semi Detached Duplex," ₦4,200,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦8,000,000/year"
3,No,4,4,Alimosho,Lagos,No,,No,Flat Apartment," ₦2,500,000"
4,No,5,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦8,000,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦8,000,000/year"
3,No,4,4,Lekki,Lagos,No,,No,Flat Apartment," ₦12,000,000/year"
2,No,3,4,Alimosho,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
,No,,,Ikotun/Igando,Lagos,No,,No,," ₦1,000,000/year"
3,No,4,4,Lekki,Lagos,No,,No,Flat Apartment," ₦15,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,Detached Duplex," ₦80,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦12,000,000/year"
,No,,,Maryland,Lagos,No,,No,," ₦2,500,000/year"
,No,,,Yaba,Lagos,No,,No,Flat Apartment," ₦6,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦10,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,Flat Apartment," ₦25,000,000/year"
,No,,,Lekki,Lagos,No,,No,Detached Duplex," ₦25,000,000/year"
,No,,,Lekki,Lagos,No,,No,mini flat Flat Apartment," ₦4,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,,w Ikoyi Lagos
,No,,,Ikeja,Lagos,No,,No,," ₦10,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦60,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,Detached Duplex," $120,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦12,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦12,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦150,000/sqm"
,No,,,Lekki,Lagos,No,,No,," ₦35,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦50,000,000/year"
4,No,5,5,Okota,Lagos,No,,No,Semi Detached Duplex," ₦5,000,000/year"
4,No,5,5,Okota,Lagos,No,17,No,Terraced Duplex," ₦7,000,000/year"
3,No,4,4,Okota,Lagos,No,,No,Blocks Of Flats," ₦2,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦70,000,000"
,No,,,Lekki,Lagos,No,,No,," ₦6,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," $30,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦4,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,700,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦6,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,800,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦750,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,800,000/year"
,No,,,Ikoyi,Lagos,No,,No,," $30,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦4,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦6,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦70,000,000"
,No,,,Lekki,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,700,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦6,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,800,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦750,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦8,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦600,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦8,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,200,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦12,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦70,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦10,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦18,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,800,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,400,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦700,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦15,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦4,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦4,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦3,800,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,800,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦20,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦15,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,400,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦20,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,800,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦3,800,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦6,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,200,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦12,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦20,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦5,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦2,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦12,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦2,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦11,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,400,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦15,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦15,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦12,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦2,400,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦50,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,300,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦550,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦650,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,500,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦12,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,200,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,300,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦20,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦550,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦650,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦8,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦8,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,200,000/year"
,No,,,Lekki,Lagos,Yes,,No,," ₦25,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦25,000,000/year"
,No,,,Lekki,Lagos,Yes,,No,," ₦15,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,200,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦5,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦6,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦12,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦12,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦60,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,700,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,300,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦850,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦5,000,000/year"
,No,,,Ikoyi,Lagos,Yes,,No,," ₦7,000,000/year"
,No,,,Victoria Island,Lagos,Yes,,No,," ₦15,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,300,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,200,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦13,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,600,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,200,000/year"
,No,,,Lekki,Lagos,Yes,,No,," ₦15,000,000/year"
,No,,,Lekki,Lagos,Yes,,No,," ₦25,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦8,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦5,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦25,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦8,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦12,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦35,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦8,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦10,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦4,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦9,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,500,000/year"
,No,,,Sangotedo,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦15,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦6,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦10,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦17,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,300,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦13,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦4,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦4,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦9,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦9,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦4,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦3,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦6,500,000/year"
2,No,3,3,Isolo,Lagos,No,,No,Flat Apartment," ₦1,000,000/year"
3,No,4,4,Okota,Lagos,No,,No,Blocks Of Flats," ₦3,500,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦4,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦1,700,000/year"
,No,,3,Isolo,Lagos,No,12,No,," ₦1,800,000/year"
2,No,3,3,Isolo,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
2,No,3,3,Isolo,Lagos,No,17,No,Flat Apartment," ₦1,200,000"
,No,,3,Isolo,Lagos,No,12,No,," ₦1,000,000/year"
,No,,3,Isolo,Lagos,No,15,No,," ₦900,000/year"
4,Yes,5,5,Idu,Abuja,No,8,Yes,Terraced Duplex," ₦5,500,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦700,000"
3,Yes,4,4,Ibadan,Oyo,No,8,Yes,Blocks Of Flats," ₦4,500,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦2,500,000/year"
1,Yes,1,1,Ibadan,Oyo,No,8,Yes,mini flat Flat Apartment," ₦400,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦12,000,000/year"
1,No,1,1,Ibadan,Oyo,No,8,Yes,mini flat Mini Flat Flat Apartment," ₦800,000/year"
4,No,4,4,Ikorodu,Lagos,No,11,No,Detached Duplex," ₦1,500,000/year"
2,No,3,3,Ikorodu,Lagos,No,8,No,Self Contain Flat Apartment," ₦750,000/year"
1,No,1,1,Ogba,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦1,600,000/year"
1,No,1,1,Ojodu,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦1,500,000/year"
5,No,5,5,Ojodu,Lagos,No,,No,Detached Duplex," ₦18,000,000"
3,No,3,3,Maryland,Lagos,No,,No,Blocks Of Flats," ₦12,000,000"
3,No,3,3,Ojodu,Lagos,No,,No,Blocks Of Flats," ₦2,500,000/year"
4,No,4,4,Gbagada,Lagos,No,,No,Blocks Of Flats," ₦10,000,000/year"
4,No,4,4,Ojodu,Lagos,No,,No,Blocks Of Flats," ₦5,000,000/year"
2,No,2,2,Ogba,Lagos,No,,No,Blocks Of Flats," ₦2,500,000/year"
2,No,2,2,Ojodu,Lagos,No,,No,Blocks Of Flats," ₦4,000,000/year"
3,No,3,3,Ojodu,Lagos,No,,No,Blocks Of Flats," ₦4,000,000/year"
2,No,2,2,Ogba,Lagos,No,,No,Blocks Of Flats," ₦1,700,000/year"
3,No,3,3,Ojodu,Lagos,No,,No,Blocks Of Flats," ₦4,000,000/year"
,No,,,Ikeja,Lagos,No,,No,," ₦15,000,000"
1,Yes,1,2,Ikotun/Igando,Lagos,No,8,No,mini flat Flat Apartment," ₦900,000/year"
3,Yes,3,3,Ipaja,Lagos,No,8,No,Flat Apartment," ₦2,000,000/year"
3,Yes,3,4,Surulere,Lagos,No,8,No,Flat Apartment," ₦6,500,000/year"
,No,,,Agege,Lagos,No,,No,," ₦10,000/month"
,No,,,Abule Egba,Lagos,No,,No,," ₦500,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦30,000,000"
,No,,,Agege,Lagos,No,,No,," ₦500,000/year"
,No,,,Abule Egba,Lagos,No,,No,," ₦400,000/year"
,No,,,Abule Egba,Lagos,No,,No,," ₦500,000/year"
,No,,,Agege,Lagos,No,,No,," ₦10,000/month"
,No,,,Abule Egba,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Abule Egba,Lagos,No,,No,," ₦650,000/year"
,No,1,1,Surulere,Lagos,No,,No,," ₦600,000/year"
,No,,,Surulere,Lagos,No,,No,," ₦2,000,000/year"
,No,1,Toilets,Amuwo Odofin,Lagos,No,,No,," ₦1,100,000/year"
,No,,,Wuse 2,Abuja,No,,No,," ₦16,100,000/year"
3,No,3,4,Apo,Abuja,No,,No,Terraced Duplex," ₦16,000,000/year"
,No,,,Wuse 2,Abuja,No,,No,," ₦16,100,000/year"
,No,,,Maitama,Abuja,No,,No,," ₦18,600,000/year"
,No,,,Mabushi,Abuja,No,,No,," ₦10,500,000/year"
,No,,1,Maitama,Abuja,No,,No,," ₦9,600,000/year"
,No,,,Guzape,Abuja,No,,No,," ₦6,600,000/year"
,No,,,Guzape,Abuja,No,,No,," ₦6,600,000/year"
,No,,1,Mabushi,Abuja,No,,No,," $54,000/year"
,No,,,Wuse 2,Abuja,No,,No,," ₦10,000,000/year"
,No,,,Maitama,Abuja,No,,No,," ₦39,600,000/year"
,No,,,Central Area,Abuja,No,,No,," ₦5,900,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦28,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Blocks Of Flats," ₦5,000,000/year"
2,No,2,3,Ajah,Lagos,No,,No,Blocks Of Flats," ₦2,500,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦5,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦7,000,000/year"
,No,1,1,Lekki,Lagos,No,,No,," ₦2,500,000/year"
4,No,5,6,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦25,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦12,000,000/year"
5,No,6,7,Lekki,Lagos,No,,No,Detached Duplex," ₦18,000,000/year"
3,No,3,4,Ajah,Lagos,No,,No,Blocks Of Flats," ₦1,600,000/year"
3,No,2,3,Ajah,Lagos,No,,No,Blocks Of Flats," ₦1,600,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Blocks Of Flats," ₦8,500,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
3,No,3,4,Ikoyi,Lagos,No,,No,Blocks Of Flats," ₦30,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Blocks Of Flats," ₦8,500,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
3,No,3,4,Ikoyi,Lagos,No,,No,Blocks Of Flats," ₦30,000,000/year"
,No,,,Wuse 1,Abuja,No,12,No,," ₦20,000,000/year"
4,Yes,4,5,Ikeja,Lagos,No,8,Yes,Penthouse Flat Apartment," ₦25,000,000/year"
5,Yes,5,6,Ikeja,Lagos,No,8,Yes,Detached Duplex," ₦30,000,000/year"
4,Yes,4,5,Ogudu,Lagos,No,8,Yes,Semi Detached Duplex," ₦16,000,000/year"
,No,,,Amuwo Odofin,Lagos,No,,No,," ₦170,800,000/year"
4,Yes,4,5,Maryland,Lagos,No,8,Yes,Terraced Duplex," ₦18,000,000/year"
3,Yes,3,4,Ikeja,Lagos,No,11,Yes,Studio Apartment Flat Apartment," ₦10,000,000/year"
4,Yes,4,5,Ikeja,Lagos,No,8,Yes,Terraced Duplex," ₦20,000,000/year"
4,Yes,4,5,Ikeja,Lagos,No,8,Yes,Terraced Duplex," ₦15,000,000/year"
3,Yes,3,4,Ikeja,Lagos,No,8,Yes,Studio Apartment Flat Apartment," ₦10,000,000/year"
4,Yes,4,5,Ikeja,Lagos,No,15,Yes,Studio Apartment Flat Apartment," ₦22,000,000/year"
