,town,state_Abuja,state_Delta,state_Enugu,state_Kaduna,state_Lagos,state_Ogun,state_Oyo,state_Rivers,title,bedroom,parking_lot,bathroom,toilets,serviced,extras,Stable Electricity,bath_bedroom_combo
362,79,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
363,53,0,0,0,0,1,0,0,0,715,3,1,3,4,0,8,1,9
364,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,17,1,4
365,47,0,0,0,0,1,0,0,0,5,1,1,1,1,0,8,1,1
366,32,0,0,0,0,1,0,0,0,591,4,1,4,5,0,8,0,16
367,3,0,0,0,0,1,0,0,0,41,2,0,3,3,0,0,0,6
368,72,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
369,3,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
370,29,0,0,0,0,1,0,0,0,602,5,1,5,6,0,8,1,25
371,79,0,0,0,0,1,0,0,0,508,1,0,2,2,0,0,0,2
372,47,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
373,79,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
374,74,0,0,0,0,1,0,0,0,88,1,0,1,1,0,0,0,1
375,3,0,0,0,0,1,0,0,0,8,3,0,3,4,0,0,0,9
376,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
377,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
378,65,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,1,4
379,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
380,3,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
381,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
382,30,0,0,0,0,1,0,0,0,508,1,1,2,2,0,8,0,2
383,47,0,0,0,0,1,0,0,0,508,1,1,1,2,0,8,0,1
384,29,0,0,0,0,1,0,0,0,845,4,0,4,5,0,15,0,16
385,72,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
386,55,0,0,0,0,1,0,0,0,1714,2,1,3,3,0,8,0,6
387,23,1,0,0,0,0,0,0,0,845,4,1,5,5,1,8,1,20
388,47,0,0,0,0,1,0,0,0,123,4,1,4,5,0,15,0,16
389,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
390,3,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
391,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
392,32,0,0,0,0,1,0,0,0,18,2,0,2,3,0,0,0,4
393,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
394,47,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
395,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
396,61,0,0,0,0,1,0,0,0,602,4,1,4,5,0,8,1,16
397,79,0,0,0,0,1,0,0,0,67,10,1,10,10,0,8,1,100
398,47,0,0,0,0,1,0,0,0,123,4,0,4,5,0,0,0,16
399,37,1,0,0,0,0,0,0,0,715,2,0,2,3,0,0,0,4
400,29,0,0,0,0,1,0,0,0,591,5,1,5,6,0,8,0,25
401,29,0,0,0,0,1,0,0,0,845,4,1,5,5,0,8,1,20
402,3,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
403,47,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
404,44,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
405,71,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
406,35,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,17,0,6
407,29,0,0,0,0,1,0,0,0,845,4,0,4,5,0,11,0,16
408,72,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
409,5,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
410,72,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
411,45,1,0,0,0,0,0,0,0,602,3,0,3,4,0,0,0,9
412,61,0,0,0,0,1,0,0,0,602,4,0,4,5,0,15,1,16
413,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
414,47,0,0,0,0,1,0,0,0,845,2,0,2,3,0,0,0,4
415,3,0,0,0,0,1,0,0,0,715,2,1,2,3,0,8,1,4
416,25,0,0,0,0,0,0,1,0,178,1,0,1,1,0,0,0,1
417,47,0,0,0,0,1,0,0,0,508,1,1,1,1,0,8,0,1
418,47,0,0,0,0,1,0,0,0,508,1,1,1,1,0,8,0,1
419,47,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
420,50,1,0,0,0,0,0,0,0,23,2,0,2,3,0,0,0,4
421,68,0,0,0,0,1,0,0,0,178,1,1,1,1,0,8,0,1
422,47,0,0,0,0,1,0,0,0,602,5,0,6,6,0,0,0,30
423,32,0,0,0,0,1,0,0,0,61,3,0,3,4,0,15,0,9
424,47,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,15,1,9
425,3,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
426,33,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
427,25,0,0,0,0,0,0,1,0,1714,2,0,2,3,0,0,0,4
428,25,0,0,0,0,0,0,1,0,715,3,0,3,3,0,0,0,9
429,47,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
430,47,0,0,0,0,1,0,0,0,845,4,0,4,4,0,0,0,16
431,79,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
432,74,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
433,22,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
434,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,1,4
435,5,0,0,0,0,1,0,0,0,59,1,1,2,2,0,8,0,2
436,47,0,0,0,0,1,0,0,0,1714,3,0,3,3,0,0,0,9
437,47,0,0,0,0,1,0,0,0,1714,4,1,4,5,0,15,1,16
438,47,0,0,0,0,1,0,0,0,845,4,0,4,5,1,0,0,16
439,32,0,0,0,0,1,0,0,0,123,3,0,3,4,0,0,0,9
440,65,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,1,4
441,3,0,0,0,0,1,0,0,0,602,3,0,3,4,0,0,0,9
442,47,0,0,0,0,1,0,0,0,86,1,1,1,2,0,8,1,1
443,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
444,79,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
445,47,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
446,47,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
447,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
448,23,1,0,0,0,0,0,0,0,591,5,0,6,6,0,0,0,30
449,32,0,0,0,0,1,0,0,0,123,4,0,4,5,0,0,0,16
450,47,0,0,0,0,1,0,0,0,88,1,0,1,1,1,0,0,1
451,35,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,15,0,4
452,78,1,0,0,0,0,0,0,0,845,5,1,5,6,0,8,1,25
453,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
454,44,0,0,0,0,1,0,0,0,602,4,0,4,5,0,17,0,16
455,65,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
456,47,0,0,0,0,1,0,0,0,508,1,1,1,1,0,15,1,1
457,32,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
458,3,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
459,74,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
460,63,0,0,0,0,1,0,0,0,715,3,1,4,4,0,8,1,12
461,3,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
462,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
463,47,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
464,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,15,1,2
465,61,0,0,0,0,1,0,0,0,602,4,0,4,5,0,15,1,16
466,3,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
467,30,0,0,0,0,1,0,0,0,715,4,1,4,4,0,15,1,16
468,32,0,0,0,0,1,0,0,0,18,3,0,3,4,0,0,0,9
469,63,0,0,0,0,1,0,0,0,715,3,1,3,3,0,15,1,9
470,3,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
471,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
472,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,15,0,16
473,68,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
474,47,0,0,0,0,1,0,0,0,1714,2,0,2,2,1,0,0,4
475,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
476,47,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
477,50,1,0,0,0,0,0,0,0,61,3,0,4,4,0,0,0,12
478,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
479,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
480,48,1,0,0,0,0,0,0,0,1714,3,0,4,4,0,0,0,12
481,29,0,0,0,0,1,0,0,0,715,3,1,3,4,1,8,0,9
482,63,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
483,53,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
484,3,0,0,0,0,1,0,0,0,602,3,0,3,4,0,0,0,9
485,3,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
486,47,0,0,0,0,1,0,0,0,602,5,0,6,6,0,11,0,30
487,32,0,0,0,0,1,0,0,0,1714,4,1,4,5,0,8,1,16
488,32,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
489,3,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
490,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
491,76,1,0,0,0,0,0,0,0,591,5,1,5,6,0,8,0,25
492,32,0,0,0,0,1,0,0,0,845,5,1,6,6,0,8,1,30
493,65,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
494,37,1,0,0,0,0,0,0,0,1714,2,0,2,3,0,0,0,4
495,32,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
496,50,1,0,0,0,0,0,0,0,715,2,0,3,3,0,0,0,6
497,47,0,0,0,0,1,0,0,0,715,3,1,3,4,0,8,0,9
498,25,0,0,0,0,0,0,1,0,1714,2,0,2,3,0,0,0,4
499,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
500,47,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
501,5,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,0,9
502,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,1,0,0,4
503,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
504,78,1,0,0,0,0,0,0,0,845,5,0,5,6,0,11,0,25
505,25,0,0,0,0,0,0,1,0,61,3,0,3,3,0,0,0,9
506,37,1,0,0,0,0,0,0,0,845,4,0,4,5,0,8,1,16
507,32,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
508,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
509,74,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
510,33,0,0,0,0,1,0,0,0,508,1,1,2,2,0,8,0,2
511,36,1,0,0,0,0,0,0,0,591,5,1,6,6,0,8,0,30
512,3,0,0,0,0,1,0,0,0,602,4,0,4,5,1,0,0,16
513,59,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
514,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
515,15,0,0,0,0,1,0,0,0,715,2,0,3,3,0,0,0,6
516,79,0,0,0,0,1,0,0,0,508,1,1,1,1,0,8,0,1
517,52,1,0,0,0,0,0,0,0,19,2,1,2,3,1,8,1,4
518,47,0,0,0,0,1,0,0,0,845,5,0,6,6,0,11,0,30
519,47,0,0,0,0,1,0,0,0,508,1,0,1,2,0,15,1,1
520,74,0,0,0,0,1,0,0,0,10,6,1,6,7,0,8,1,36
521,74,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
522,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
523,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,1,0,0,9
524,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
525,47,0,0,0,0,1,0,0,0,88,1,1,1,1,0,15,0,1
526,47,0,0,0,0,1,0,0,0,88,1,0,1,1,1,0,0,1
527,3,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,12,0,9
528,32,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
529,47,0,0,0,0,1,0,0,0,1714,3,1,4,4,0,11,0,12
530,7,1,0,0,0,0,0,0,0,1714,2,0,2,3,0,0,0,4
531,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
532,22,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
533,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
534,79,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
535,32,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
536,32,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
537,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
538,9,1,0,0,0,0,0,0,0,591,6,1,6,7,0,8,1,36
539,47,0,0,0,0,1,0,0,0,18,3,0,3,3,0,0,0,9
540,32,0,0,0,0,1,0,0,0,1714,4,1,4,5,0,8,1,16
541,47,0,0,0,0,1,0,0,0,845,4,0,4,4,0,0,0,16
542,32,0,0,0,0,1,0,0,0,602,3,1,3,4,0,15,0,9
543,25,0,0,0,0,0,0,1,0,591,5,1,5,6,0,8,1,25
544,32,0,0,0,0,1,0,0,0,845,2,0,2,2,0,0,0,4
545,47,0,0,0,0,1,0,0,0,508,1,1,1,2,0,8,0,1
546,22,0,0,0,0,1,0,0,0,602,2,0,3,3,0,0,0,6
547,37,1,0,0,0,0,0,0,0,1714,3,0,3,4,0,0,0,9
548,47,0,0,0,0,1,0,0,0,508,1,1,1,2,0,15,0,1
549,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
550,9,1,0,0,0,0,0,0,0,591,6,0,6,7,0,0,0,36
551,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
552,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
553,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
554,32,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
555,30,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
556,32,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
557,2,0,0,0,0,1,0,0,0,715,4,0,4,5,0,0,0,16
558,32,0,0,0,0,1,0,0,0,123,4,0,4,5,0,0,0,16
559,47,0,0,0,0,1,0,0,0,591,6,0,6,7,0,0,0,36
560,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
561,33,0,0,0,0,1,0,0,0,1714,2,1,3,3,0,8,1,6
562,3,0,0,0,0,1,0,0,0,1714,3,1,2,3,0,8,1,6
563,32,0,0,0,0,1,0,0,0,61,3,0,3,4,0,0,0,9
564,32,0,0,0,0,1,0,0,0,715,4,0,4,5,0,0,0,16
565,47,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
566,3,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,15,0,4
567,47,0,0,0,0,1,0,0,0,88,1,0,1,1,0,0,0,1
568,47,0,0,0,0,1,0,0,0,41,4,1,4,5,1,8,1,16
569,47,0,0,0,0,1,0,0,0,845,4,0,4,5,1,0,0,16
570,79,0,0,0,0,1,0,0,0,508,1,1,1,1,0,15,1,1
571,32,0,0,0,0,1,0,0,0,123,3,0,3,3,0,0,0,9
572,0,0,0,0,0,1,0,0,0,67,2,1,2,2,0,8,1,4
573,9,1,0,0,0,0,0,0,0,591,6,1,7,7,0,8,0,42
574,7,1,0,0,0,0,0,0,0,8,2,1,2,3,0,15,0,4
575,3,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,11,0,4
576,29,0,0,0,0,1,0,0,0,86,1,1,2,2,0,15,1,2
577,47,0,0,0,0,1,0,0,0,508,1,0,2,2,0,0,0,2
578,3,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
579,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
580,22,0,0,0,0,1,0,0,0,591,3,1,3,4,0,17,1,9
581,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
582,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
583,3,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
584,47,0,0,0,0,1,0,0,0,602,5,1,5,6,0,11,0,25
585,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
586,47,0,0,0,0,1,0,0,0,591,4,0,5,5,0,0,0,20
587,79,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
588,47,0,0,0,0,1,0,0,0,591,4,1,4,5,0,15,1,16
589,47,0,0,0,0,1,0,0,0,88,1,1,1,2,0,8,1,1
590,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,8,0,2
591,32,0,0,0,0,1,0,0,0,123,4,0,4,5,1,0,0,16
592,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
593,22,0,0,0,0,1,0,0,0,715,2,0,2,3,0,11,0,4
594,44,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
595,74,0,0,0,0,1,0,0,0,10,6,1,6,7,0,8,1,36
596,3,0,0,0,0,1,0,0,0,602,4,0,4,5,0,11,0,16
597,52,1,0,0,0,0,0,0,0,28,1,0,2,2,0,0,0,2
598,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,0,4
599,23,1,0,0,0,0,0,0,0,845,5,1,5,6,0,8,1,25
600,36,1,0,0,0,0,0,0,0,1714,2,0,2,3,0,0,0,4
601,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,1,0,0,4
602,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
603,3,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
604,78,1,0,0,0,0,0,0,0,602,5,0,5,6,0,0,0,25
605,25,0,0,0,0,0,0,1,0,591,4,0,4,5,0,12,0,16
606,29,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
607,47,0,0,0,0,1,0,0,0,86,1,1,1,1,0,15,0,1
608,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
609,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
610,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
611,32,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
612,47,0,0,0,0,1,0,0,0,123,4,1,4,5,0,8,0,16
613,68,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
614,47,0,0,0,0,1,0,0,0,845,4,0,4,4,0,0,0,16
615,25,0,0,0,0,0,0,1,0,845,4,1,5,5,0,8,1,20
616,43,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
617,32,0,0,0,0,1,0,0,0,845,3,0,4,4,0,0,0,12
618,47,0,0,0,0,1,0,0,0,508,1,0,2,2,0,8,1,2
619,3,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
620,32,0,0,0,0,1,0,0,0,67,4,1,4,4,0,8,1,16
621,47,0,0,0,0,1,0,0,0,59,1,0,1,1,0,0,0,1
622,47,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
623,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
624,47,0,0,0,0,1,0,0,0,591,4,0,5,5,0,0,0,20
625,32,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
626,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
627,63,0,0,0,0,1,0,0,0,67,2,0,2,3,0,15,1,4
628,63,0,0,0,0,1,0,0,0,178,1,1,1,1,0,15,1,1
629,68,0,0,0,0,1,0,0,0,178,1,1,1,1,0,12,0,1
630,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
631,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,11,0,20
632,3,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,11,0,4
633,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
634,13,1,0,0,0,0,0,0,0,3,10,1,4,4,0,8,1,40
635,29,0,0,0,0,1,0,0,0,845,4,1,5,5,0,15,1,20
636,47,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,1
637,63,0,0,0,0,1,0,0,0,591,5,1,6,6,0,8,1,30
638,47,0,0,0,0,1,0,0,0,591,5,1,6,6,0,15,0,30
639,65,0,0,0,0,1,0,0,0,715,3,0,4,4,0,0,0,12
640,32,0,0,0,0,1,0,0,0,602,4,1,4,5,1,8,1,16
641,47,0,0,0,0,1,0,0,0,123,4,1,4,5,0,8,0,16
642,79,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
643,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,11,0,9
644,47,0,0,0,0,1,0,0,0,591,10,0,10,10,0,0,0,100
645,3,0,0,0,0,1,0,0,0,67,2,0,2,3,0,0,0,4
646,3,0,0,0,0,1,0,0,0,508,1,0,2,2,0,0,0,2
647,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
648,59,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
649,3,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
650,32,0,0,0,0,1,0,0,0,59,1,0,1,2,0,0,0,1
651,74,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
652,47,0,0,0,0,1,0,0,0,845,4,0,4,4,0,0,0,16
653,22,0,0,0,0,1,0,0,0,715,2,1,3,3,0,8,0,6
654,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
655,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
656,20,1,0,0,0,0,0,0,0,67,3,0,4,4,0,0,0,12
657,63,0,0,0,0,1,0,0,0,67,3,0,2,2,0,15,1,6
658,74,0,0,0,0,1,0,0,0,845,4,0,4,5,0,15,0,16
659,32,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
660,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,15,0,4
661,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
662,74,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,11,0,9
663,47,0,0,0,0,1,0,0,0,591,5,0,5,5,0,0,0,25
664,47,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
665,79,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
666,47,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,15,0,9
667,0,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
668,65,0,0,0,0,1,0,0,0,1714,2,1,3,3,0,8,0,6
669,35,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
670,53,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
671,74,0,0,0,0,1,0,0,0,715,3,0,3,4,0,8,1,9
672,47,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
673,53,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
674,47,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
675,29,0,0,0,0,1,0,0,0,67,4,1,5,5,0,8,1,20
676,32,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
677,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
678,47,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,15,1,9
679,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
680,29,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
681,74,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
682,47,0,0,0,0,1,0,0,0,602,3,0,3,4,0,0,0,9
683,3,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
684,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
685,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,1,0,0,4
686,42,1,0,0,0,0,0,0,0,1714,2,1,2,3,1,8,0,4
687,3,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
688,73,1,0,0,0,0,0,0,0,1714,2,1,2,3,1,15,0,4
689,47,0,0,0,0,1,0,0,0,88,1,0,1,1,0,0,0,1
690,47,0,0,0,0,1,0,0,0,86,1,1,1,1,0,11,0,1
691,72,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
692,25,0,0,0,0,0,0,1,0,715,3,0,4,4,0,0,0,12
693,73,1,0,0,0,0,0,0,0,715,3,1,4,4,0,8,1,12
694,47,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
695,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
696,72,0,0,0,0,1,0,0,0,508,1,0,2,2,0,0,0,2
697,74,0,0,0,0,1,0,0,0,845,4,0,4,4,0,0,0,16
698,47,0,0,0,0,1,0,0,0,715,3,0,3,4,1,11,0,9
699,47,0,0,0,0,1,0,0,0,845,2,0,2,3,0,0,0,4
700,59,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
701,25,0,0,0,0,0,0,1,0,591,4,0,2,2,0,8,0,8
702,3,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
703,3,0,0,0,0,1,0,0,0,123,4,0,4,6,0,0,0,16
704,32,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
705,71,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
706,63,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
707,47,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
708,32,0,0,0,0,1,0,0,0,845,4,0,4,5,1,0,0,16
709,37,1,0,0,0,0,0,0,0,1714,2,1,2,3,0,8,1,4
710,25,0,0,0,0,0,0,1,0,1714,2,0,1,2,0,0,0,2
711,25,0,0,0,0,0,0,1,0,1714,2,1,2,2,0,12,1,4
712,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
713,74,0,0,0,0,1,0,0,0,591,4,0,4,5,0,8,1,16
714,45,1,0,0,0,0,0,0,0,67,2,0,3,3,0,15,1,6
715,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,0,16
716,3,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
717,47,0,0,0,0,1,0,0,0,1714,4,0,4,5,0,12,0,16
718,25,0,0,0,0,0,0,1,0,715,3,0,3,3,0,0,0,9
719,5,0,0,0,0,1,0,0,0,591,3,0,4,4,0,0,0,12
720,32,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
721,35,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
722,30,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
723,3,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
